benchmark,idx,class,difficulty,difficulty_score,planner_used,plan_valid,compiler_status,selected_candidate_source,fallback_used,fallback_reason,lm_calls
spider_dev,912,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,913,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,914,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,915,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,916,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'boolean' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,917,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'boolean' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,918,neutral,hard,0.4,True,True,ok,planner_compiled,False,,2
spider_dev,919,harmful,hard,0.4,True,True,ok,planner_compiled,False,,2
spider_dev,920,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,921,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,922,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,923,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,924,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,925,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,926,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,927,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,928,neutral,hard,0.55,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,929,neutral,hard,0.55,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,930,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,931,harmful,hard,1.0,True,True,ok,planner_compiled,False,,2
spider_dev,932,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,933,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,934,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,935,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,936,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,937,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,938,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,939,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,940,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,941,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,942,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,943,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,944,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'avg' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,945,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,946,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
spider_dev,947,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
spider_dev,948,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,949,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,950,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,951,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,952,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,953,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,954,harmful,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,955,harmful,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,956,helpful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,957,helpful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,958,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,959,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,960,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,961,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,962,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,963,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,964,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,965,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,966,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,967,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,968,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,969,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,970,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,971,harmful,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,972,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,973,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,974,neutral,hard,0.5,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,975,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,976,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,977,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,978,neutral,hard,0.5,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,979,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'null' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,980,helpful,hard,0.5,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,981,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,982,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,983,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subquery' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
spider_dev,984,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,985,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,986,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,987,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,988,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,989,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,990,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,991,harmful,hard,0.7,True,True,ok,planner_compiled,False,,2
spider_dev,992,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,993,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,994,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,995,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,996,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
spider_dev,997,harmful,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,998,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,999,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
spider_dev,1000,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,1001,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,1002,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1003,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1004,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,1005,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,1006,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1007,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1008,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,1009,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,1010,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1011,neutral,hard,0.45,True,True,ok,planner_compiled,False,,2
spider_dev,1012,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,1013,neutral,hard,0.45,True,True,ok,planner_compiled,False,,2
spider_dev,1014,harmful,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,1015,neutral,hard,0.3,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'mode' is not one of ['count', 'count_distinct', 'sum', 'avg', 'min', 'max', 'none']",2
spider_dev,1016,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,1017,neutral,hard,0.3,True,True,ok,planner_compiled,False,,2
spider_dev,1018,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1019,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1020,harmful,hard,0.45,True,True,ok,planner_compiled,False,,2
spider_dev,1021,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1022,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1023,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1024,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
spider_dev,1025,neutral,hard,0.45,True,True,ok,planner_compiled,False,,2
spider_dev,1026,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1027,neutral,easy,0.15,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1028,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,1029,harmful,hard,0.5,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'INTERSECT' is not of type 'object', 'null'",2
spider_dev,1030,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
spider_dev,1031,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
spider_dev,1032,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
spider_dev,1033,neutral,hard,0.55,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,0,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,1,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,2,neutral,hard,0.8,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'date_range' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,3,harmful,hard,1.0,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'date_range' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,4,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,5,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,6,neutral,hard,1.0,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'date_range' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,7,neutral,hard,1.0,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,8,helpful,hard,1.0,True,True,ok,planner_compiled,False,,2
bird_full,9,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'subtract' is not of type 'object', 'null'",2
bird_full,10,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,11,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,12,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,13,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,14,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,15,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,16,neutral,hard,0.8,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'real' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,17,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,18,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,19,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,20,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'integer' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,21,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'time' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,22,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'time' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,23,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'real' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,24,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,25,neutral,hard,0.5,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'real' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,26,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,27,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,28,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,29,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,30,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,31,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,32,neutral,hard,0.65,True,True,skeleton,planner_skeleton_synth,False,,3
bird_full,33,neutral,hard,0.35,True,True,skeleton,planner_skeleton_synth,False,,3
bird_full,34,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,35,helpful,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,36,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,37,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,38,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
bird_full,39,helpful,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,40,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,41,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,42,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,43,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,44,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,45,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,46,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,47,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,48,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,49,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,50,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,51,helpful,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,52,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,53,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,54,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,55,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,56,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,57,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,58,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,59,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,60,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,61,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,62,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,63,harmful,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,64,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
bird_full,65,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,66,harmful,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,67,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,68,helpful,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,69,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,70,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,71,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,72,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,73,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'percentage' is not one of ['count', 'count_distinct', 'sum', 'avg', 'min', 'max', 'none']",2
bird_full,74,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,75,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'avg' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,76,helpful,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,77,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
bird_full,78,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,79,neutral,hard,0.8,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:[{'agg': 'count', 'expr': 'patient.ID', 'filter': [{'expr': 'patient.Birthday', 'op': '>', 'rhs': '1930-01-01', 'rhs_type': 'date'}, {'expr': 'patient.SEX', 'op",2
bird_full,80,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,81,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,82,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
bird_full,83,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,84,helpful,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,85,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,86,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,87,neutral,hard,0.35,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'boolean' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,88,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
bird_full,89,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,90,helpful,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,91,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
bird_full,92,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,93,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,94,neutral,hard,1.0,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'real' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,95,neutral,hard,0.85,True,True,skeleton,planner_skeleton_synth,False,,3
bird_full,96,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,97,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,98,helpful,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,99,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'calculation' is not one of ['count', 'count_distinct', 'sum', 'avg', 'min', 'max', 'none']",2
bird_full,100,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,101,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,102,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,103,neutral,hard,0.7,True,True,ok,planner_compiled,False,,2
bird_full,104,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,105,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,106,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,107,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,108,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,109,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,110,helpful,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,111,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,112,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,113,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,114,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,115,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,116,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,117,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'null' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,118,neutral,hard,0.8,True,True,ok,planner_compiled,False,,2
bird_full,119,helpful,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'mode' is not one of ['count', 'count_distinct', 'sum', 'avg', 'min', 'max', 'none']",2
bird_full,120,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'null' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,121,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,122,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'IN' is not one of ['=', '!=', '<', '<=', '>', '>=', 'in', 'not in', 'like', 'not like', 'between', 'is null', 'is not null']",2
bird_full,123,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'IN' is not one of ['=', '!=', '<', '<=', '>', '>=', 'in', 'not in', 'like', 'not like', 'between', 'is null', 'is not null']",2
bird_full,124,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,125,neutral,hard,0.85,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'list' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,126,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,127,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,128,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,129,neutral,hard,0.85,True,True,ok,planner_compiled,False,,2
bird_full,130,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,131,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,132,neutral,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,133,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
bird_full,134,neutral,hard,0.35,True,True,ok,planner_compiled,False,,2
bird_full,135,neutral,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'avg' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,136,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
bird_full,137,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,138,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,139,helpful,hard,0.65,True,False,skipped,b0_anchor_plan_invalid,True,plan_invalid:jsonschema:'op' is a required property,2
bird_full,140,harmful,hard,0.7,True,True,ok,planner_compiled,False,,2
bird_full,141,harmful,hard,0.5,True,True,ok,planner_compiled,False,,2
bird_full,142,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,143,neutral,hard,1.0,True,False,skipped,b0_anchor_plan_invalid,True,"plan_invalid:jsonschema:'number' is not one of [None, 'int', 'float', 'string', 'date', 'column', 'list_int', 'list_string', 'tuple']",2
bird_full,144,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,145,helpful,hard,1.0,True,True,skeleton,planner_skeleton_synth,False,,3
bird_full,146,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,147,neutral,easy,0.2,False,False,skipped,b0_anchor_easy,False,,1
bird_full,148,helpful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,149,neutral,hard,1.0,True,True,ok,planner_compiled,False,,2
bird_full,150,neutral,hard,0.55,True,True,ok,planner_compiled,False,,2
bird_full,151,harmful,hard,0.65,True,True,ok,planner_compiled,False,,2
bird_full,152,neutral,hard,0.65,True,True,ok,planner_compiled,False,,2
