instance_id,lane,db_id,route_reason,dialect,final_source,mode,parses,safe_select,all_known,unknown_tables_n,unknown_columns_n,has_join,has_groupby,has_subquery,executable,rows_count,error_type,judge_invoked,judge_overrode,judge_confidence,repair_used,repair_rounds,bytes_billed,bytes_processed,lm_calls,latency_ms,completion_tokens
local131,B_sqlite,EntertainmentAgency,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,5,,False,False,0.0,False,0,0,0,1,6548.96,105
local133,B_sqlite,EntertainmentAgency,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,2,1,True,True,False,True,4,,False,False,0.0,False,0,0,0,1,10878.33,176
local132,B_sqlite,EntertainmentAgency,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8688.85,140
local141,B_sqlite,AdventureWorks,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6051.18,96
local152,B_sqlite,imdb_movies,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10278.4,169
local230,B_sqlite,imdb_movies,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,6163.5,101
local156,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,3,4,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,17252.36,281
local157,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,False,False,True,0,,False,False,0.0,False,0,0,0,1,33803.57,554
local163,B_sqlite,education_business,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5160.49,82
local168,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,5222.89,82
local169,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5648.64,89
local171,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,9947.88,160
local167,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5043.02,79
local170,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,50148.45,800
local193,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,7983.57,127
local194,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,10541.9,169
local195,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,7609.47,121
local196,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,True,0,,False,False,0.0,False,0,0,0,1,8546.34,136
local197,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,8796.27,140
local199,B_sqlite,sqlite-sakila,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,3,True,True,False,True,3,,False,False,0.0,False,0,0,0,1,7344.43,116
local201,B_sqlite,modern_data,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,True,False,True,0,,False,False,0.0,False,0,0,0,1,3397.54,53
local202,B_sqlite,city_legislation,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8660.94,138
local209,B_sqlite,delivery_center,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,8817.45,142
local210,B_sqlite,delivery_center,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,11486.38,186
local212,B_sqlite,delivery_center,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,3320.98,52
local218,B_sqlite,EU_soccer,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,3,False,True,True,True,1,,False,False,0.0,False,0,0,0,1,4807.12,74
local219,B_sqlite,EU_soccer,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,14159.82,227
local221,B_sqlite,EU_soccer,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,7540.4,119
local220,B_sqlite,EU_soccer,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,9693.51,154
local228,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,2,2,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,22446.88,367
local229,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,13502.6,220
local244,B_sqlite,music,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8584.18,138
local253,B_sqlite,education_business,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,4,4,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,16563.12,268
local258,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,16755.84,272
local259,B_sqlite,IPL,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,29452.03,480
local262,B_sqlite,stacking,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6295.27,102
local263,B_sqlite,stacking,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,2,1,True,True,True,True,0,,False,False,0.0,False,0,0,0,1,23601.06,386
local264,B_sqlite,stacking,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,True,True,True,1,,False,False,0.0,False,0,0,0,1,3525.37,56
local269,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,False,True,True,1,,False,False,0.0,False,0,0,0,1,3872.45,63
local270,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,5026.55,82
local272,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10170.66,166
local273,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6974.3,114
local274,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,3278.15,53
local275,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,7361.93,119
local277,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,3,True,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10939.48,178
local279,B_sqlite,oracle_sql,sqlite_stub_dir_present,sqlite,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,ParseError,False,False,0.0,False,0,0,0,1,29428.58,483
local283,B_sqlite,EU_soccer,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,17162.89,276
local284,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,ParseError,False,False,0.0,False,0,0,0,1,13983.53,226
local285,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,dry_run,False,True,False,0,0,False,False,False,False,0,ParseError,False,False,0.0,False,0,0,0,1,24395.15,396
local286,B_sqlite,electronic_sales,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,13828.23,225
local301,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,11371.88,183
local302,B_sqlite,bank_sales_trading,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,2,3,False,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,17969.99,291
local329,B_sqlite,log,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,True,1,,False,False,0.0,False,0,0,0,1,3732.08,57
local330,B_sqlite,log,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,False,True,True,True,1,,False,False,0.0,False,0,0,0,1,3513.6,53
local331,B_sqlite,log,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,4896.54,76
local358,B_sqlite,log,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,False,True,False,True,2,,False,False,0.0,False,0,0,0,1,9549.68,152
local360,B_sqlite,log,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,3,False,True,True,True,0,,False,False,0.0,False,0,0,0,1,12579.13,201
local344,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,True,0,,False,False,0.0,False,0,0,0,1,8608.46,138
local336,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,True,1,,False,False,0.0,False,0,0,0,1,13022.3,210
local335,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,6195.5,99
local309,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8992.24,146
local310,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,1,True,True,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,5973.98,95
local311,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,False,False,False,0,OperationalError,False,False,0.0,False,0,0,0,1,4700.94,74
local354,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,True,0,0,True,True,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,8943.6,145
local355,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,0,2,True,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,10662.89,172
local356,B_sqlite,f1,sqlite_stub_dir_present,sqlite,C0_anchor,execute,True,True,False,2,1,True,False,True,False,0,OperationalError,False,False,0.0,False,0,0,0,1,4410.9,70
sf001,A_sf,GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf003,A_sf,GLOBAL_GOVERNMENT,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf002,A_sf,FINANCE__ECONOMICS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf044,A_sf,FINANCE__ECONOMICS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf006,A_sf,FINANCE__ECONOMICS,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf008,A_sf,US_REAL_ESTATE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf010,A_sf,US_REAL_ESTATE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf037,A_sf,US_REAL_ESTATE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf012,A_sf,WEATHER__ENVIRONMENT,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf018,A_sf,BRAZE_USER_EVENT_DEMO_DATASET,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf035,A_sf,BRAZE_USER_EVENT_DEMO_DATASET,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf029,A_sf,AMAZON_VENDOR_ANALYTICS__SAMPLE_DATASET,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf040,A_sf,US_ADDRESSES__POI,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf009,A_sf,NETHERLANDS_OPEN_MAP_DATA,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf013,A_sf,NETHERLANDS_OPEN_MAP_DATA,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf041,A_sf,YES_ENERGY__SAMPLE_DATA,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf011,A_sf,CENSUS_GALAXY__ZIP_CODE_TO_BLOCK_GROUP_SAMPLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
sf014,A_sf,CENSUS_GALAXY__AIML_MODEL_DATA_ENRICHMENT_SAMPLE,blocked_snowflake_no_creds,snowflake,,blocked_snowflake,,False,,,,,,,,,blocked,False,False,,,,,,,,
